graph_id,n_nodes,precision_A,precision_B,precision_delta,recall_A,recall_B,recall_delta,f1_A,f1_B,f1_delta,jaccard_A,jaccard_B,jaccard_delta,tp_A,tp_B,tp_delta,fp_A,fp_B,fp_delta,fn_A,fn_B,fn_delta
7684,10,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.3333333333333333,0.6,0.26666666666666666,4.0,6.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
9175,10,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.16666666666666666,0.5555555555555556,0.38888888888888895,2.0,5.0,3.0,5.0,2.0,-3.0,5.0,2.0,-3.0
15504,10,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.2727272727272727,0.5555555555555556,0.2828282828282829,3.0,5.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
42918,9,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.16666666666666666,0.5555555555555556,0.38888888888888895,2.0,5.0,3.0,5.0,2.0,-3.0,5.0,2.0,-3.0
26123,10,0.375,0.25,-0.125,0.375,0.25,-0.125,0.375,0.25,-0.125,0.23076923076923078,0.14285714285714285,-0.08791208791208793,3.0,2.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
12411,10,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.2727272727272727,0.5555555555555556,0.2828282828282829,3.0,5.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
10762,10,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.07692307692307693,0.4,0.3230769230769231,1.0,4.0,3.0,6.0,3.0,-3.0,6.0,3.0,-3.0
8595,10,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.10606060606060605,2.0,3.0,1.0,5.0,4.0,-1.0,5.0,4.0,-1.0
35737,9,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2727272727272727,0.2727272727272727,0.0,3.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
26212,10,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.07692307692307693,0.2727272727272727,0.19580419580419578,1.0,3.0,2.0,6.0,4.0,-2.0,6.0,4.0,-2.0
29697,9,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.5555555555555556,0.4,-0.15555555555555556,5.0,4.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0
39019,9,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.4,0.12727272727272732,3.0,4.0,1.0,4.0,3.0,-1.0,4.0,3.0,-1.0
4544,10,0.3333333333333333,0.7142857142857143,0.380952380952381,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.30769230769230765,0.7142857142857143,0.40659340659340665,0.18181818181818182,0.5555555555555556,0.37373737373737376,2.0,5.0,3.0,4.0,2.0,-2.0,5.0,2.0,-3.0
41680,9,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
42051,9,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.4,0.4,0.0,4.0,4.0,7.0,3.0,-4.0,7.0,3.0,-4.0
11874,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
15997,10,0.42857142857142855,0.16666666666666666,-0.26190476190476186,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.15384615384615383,-0.27472527472527475,0.2727272727272727,0.08333333333333333,-0.1893939393939394,3.0,1.0,-2.0,4.0,5.0,1.0,4.0,6.0,2.0
25150,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
31301,9,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571429,0.5555555555555556,0.4,-0.15555555555555556,5.0,4.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0
23888,10,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07692307692307693,0.16666666666666666,0.08974358974358973,1.0,2.0,1.0,6.0,5.0,-1.0,6.0,5.0,-1.0
27230,10,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07692307692307693,0.16666666666666666,0.08974358974358973,1.0,2.0,1.0,6.0,5.0,-1.0,6.0,5.0,-1.0
42842,9,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
2663,8,0.5,0.4,-0.09999999999999998,0.5,0.3333333333333333,-0.16666666666666669,0.5,0.3636363636363636,-0.1363636363636364,0.3333333333333333,0.2222222222222222,-0.1111111111111111,3.0,2.0,-1.0,3.0,3.0,0.0,3.0,4.0,1.0
29334,9,0.5714285714285714,0.6666666666666666,0.09523809523809523,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.6153846153846153,0.04395604395604391,0.4,0.4444444444444444,0.0444444444444444,4.0,4.0,0.0,3.0,2.0,-1.0,3.0,3.0,0.0
7214,10,0.14285714285714285,0.25,0.10714285714285715,0.125,0.25,0.125,0.13333333333333333,0.25,0.11666666666666667,0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,2.0,1.0,6.0,6.0,0.0,7.0,6.0,-1.0
671,8,0.5714285714285714,0.16666666666666666,-0.40476190476190477,0.5714285714285714,0.14285714285714285,-0.42857142857142855,0.5714285714285714,0.15384615384615383,-0.41758241758241754,0.4,0.08333333333333333,-0.3166666666666667,4.0,1.0,-3.0,3.0,5.0,2.0,3.0,6.0,3.0
33535,9,0.42857142857142855,1.0,0.5714285714285714,0.42857142857142855,1.0,0.5714285714285714,0.42857142857142855,1.0,0.5714285714285714,0.2727272727272727,1.0,0.7272727272727273,3.0,7.0,4.0,4.0,0.0,-4.0,4.0,0.0,-4.0
5432,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
24071,10,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07692307692307693,0.16666666666666666,0.08974358974358973,1.0,2.0,1.0,6.0,5.0,-1.0,6.0,5.0,-1.0
44972,9,0.5,0.6666666666666666,0.16666666666666663,0.5,0.6666666666666666,0.16666666666666663,0.5,0.6666666666666666,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666669,3.0,4.0,1.0,3.0,2.0,-1.0,3.0,2.0,-1.0
42759,9,0.5714285714285714,0.14285714285714285,-0.42857142857142855,0.5714285714285714,0.14285714285714285,-0.42857142857142855,0.5714285714285714,0.14285714285714285,-0.42857142857142855,0.4,0.07692307692307693,-0.3230769230769231,4.0,1.0,-3.0,3.0,6.0,3.0,3.0,6.0,3.0
33380,9,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.2727272727272727,0.16666666666666666,-0.10606060606060605,3.0,2.0,-1.0,4.0,5.0,1.0,4.0,5.0,1.0
20452,10,0.2857142857142857,0.5,0.2142857142857143,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.4615384615384615,0.1758241758241758,0.16666666666666666,0.3,0.13333333333333333,2.0,3.0,1.0,5.0,3.0,-2.0,5.0,4.0,-1.0
41235,9,0.5,0.3333333333333333,-0.16666666666666669,0.5,0.3333333333333333,-0.16666666666666669,0.5,0.3333333333333333,-0.16666666666666669,0.3333333333333333,0.2,-0.1333333333333333,3.0,2.0,-1.0,3.0,4.0,1.0,3.0,4.0,1.0
2623,8,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3636363636363636,0.030303030303030276,0.2,0.2222222222222222,0.0222222222222222,2.0,2.0,0.0,4.0,3.0,-1.0,4.0,4.0,0.0
42867,9,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.16666666666666666,0.07692307692307693,-0.08974358974358973,2.0,1.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
10922,10,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.2727272727272727,0.07692307692307693,-0.19580419580419578,3.0,1.0,-2.0,4.0,6.0,2.0,4.0,6.0,2.0
29328,9,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.2857142857142857,0.7142857142857143,0.4285714285714286,0.16666666666666666,0.5555555555555556,0.38888888888888895,2.0,5.0,3.0,5.0,2.0,-3.0,5.0,2.0,-3.0
12015,10,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07692307692307693,0.07692307692307693,0.0,1.0,1.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0
26536,10,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.10606060606060605,2.0,3.0,1.0,5.0,4.0,-1.0,5.0,4.0,-1.0
34754,9,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2727272727272727,0.2727272727272727,0.0,3.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
2261,8,0.2,0.3333333333333333,0.1333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1818181818181818,0.3333333333333333,0.15151515151515152,0.1,0.2,0.1,1.0,2.0,1.0,4.0,4.0,0.0,5.0,4.0,-1.0
25833,10,0.625,0.625,0.0,0.625,0.625,0.0,0.625,0.625,0.0,0.45454545454545453,0.45454545454545453,0.0,5.0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0
1708,8,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.5,0.2,-0.3,4.0,2.0,-2.0,2.0,4.0,2.0,2.0,4.0,2.0
6548,10,0.125,0.75,0.625,0.125,0.75,0.625,0.125,0.75,0.625,0.06666666666666667,0.6,0.5333333333333333,1.0,6.0,5.0,7.0,2.0,-5.0,7.0,2.0,-5.0
13109,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
44630,9,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.2727272727272727,0.5555555555555556,0.2828282828282829,3.0,5.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
46157,9,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.16666666666666666,0.4,0.23333333333333336,2.0,4.0,2.0,5.0,3.0,-2.0,5.0,3.0,-2.0
7008,10,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.14285714285714285,0.3333333333333333,0.19047619047619047,2.0,4.0,2.0,6.0,4.0,-2.0,6.0,4.0,-2.0
11394,10,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07692307692307693,0.07692307692307693,0.0,1.0,1.0,7.0,6.0,-1.0,7.0,6.0,-1.0
43320,9,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
2808,7,1.0,0.6,-0.4,1.0,0.5,-0.5,1.0,0.5454545454545454,-0.4545454545454546,1.0,0.375,-0.625,6.0,3.0,-3.0,0.0,2.0,2.0,0.0,3.0,3.0
36081,9,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
40923,9,0.7142857142857143,0.0,-0.7142857142857143,0.7142857142857143,0.0,-0.7142857142857143,0.7142857142857143,0.0,-0.7142857142857143,0.5555555555555556,0.0,-0.5555555555555556,5.0,0.0,-5.0,2.0,7.0,5.0,2.0,7.0,5.0
26258,10,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.2727272727272727,0.5555555555555556,0.2828282828282829,3.0,5.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
9914,10,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2727272727272727,0.2727272727272727,0.0,3.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
11745,10,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.4,0.12727272727272732,3.0,4.0,1.0,4.0,3.0,-1.0,4.0,3.0,-1.0
13923,10,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.16666666666666666,0.07692307692307693,-0.08974358974358973,2.0,1.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
3760,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
9788,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
13673,10,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.10606060606060605,2.0,3.0,1.0,5.0,4.0,-1.0,5.0,4.0,-1.0
10692,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
13324,10,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.07692307692307693,0.2727272727272727,0.19580419580419578,1.0,3.0,2.0,6.0,4.0,-2.0,6.0,4.0,-2.0
26614,10,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.16666666666666666,0.07692307692307693,-0.08974358974358973,2.0,1.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
14743,10,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.2727272727272727,0.16666666666666666,-0.10606060606060605,3.0,2.0,-1.0,4.0,5.0,1.0,4.0,5.0,1.0
38623,9,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
43740,9,0.5,0.42857142857142855,-0.07142857142857145,0.5,0.375,-0.125,0.5,0.39999999999999997,-0.10000000000000003,0.3333333333333333,0.25,-0.08333333333333331,4.0,3.0,-1.0,4.0,4.0,0.0,4.0,5.0,1.0
320,8,0.6666666666666666,0.16666666666666666,-0.5,0.6666666666666666,0.16666666666666666,-0.5,0.6666666666666666,0.16666666666666666,-0.5,0.5,0.09090909090909091,-0.40909090909090906,4.0,1.0,-3.0,2.0,5.0,3.0,2.0,5.0,3.0
43522,9,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
36735,9,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2727272727272727,0.2727272727272727,0.0,3.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
23128,10,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.2727272727272727,0.16666666666666666,-0.10606060606060605,3.0,2.0,-1.0,4.0,5.0,1.0,4.0,5.0,1.0
13233,10,0.7142857142857143,0.2857142857142857,-0.4285714285714286,0.7142857142857143,0.2857142857142857,-0.4285714285714286,0.7142857142857143,0.2857142857142857,-0.4285714285714286,0.5555555555555556,0.16666666666666666,-0.38888888888888895,5.0,2.0,-3.0,2.0,5.0,3.0,2.0,5.0,3.0
26655,10,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.4,0.16666666666666666,-0.23333333333333336,4.0,2.0,-2.0,3.0,5.0,2.0,3.0,5.0,2.0
13456,10,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.16666666666666666,0.07692307692307693,-0.08974358974358973,2.0,1.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
10400,10,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.5714285714285714,0.30769230769230765,-0.26373626373626374,0.4,0.18181818181818182,-0.2181818181818182,4.0,2.0,-2.0,3.0,4.0,1.0,3.0,5.0,2.0
14484,10,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.07692307692307693,0.4,0.3230769230769231,1.0,4.0,3.0,6.0,3.0,-3.0,6.0,3.0,-3.0
5060,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,7.0,5.0,-2.0,7.0,5.0,-2.0
38724,9,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.10606060606060605,2.0,3.0,1.0,5.0,4.0,-1.0,5.0,4.0,-1.0
18449,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
38990,9,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.5714285714285714,0.2857142857142857,-0.2857142857142857,0.4,0.16666666666666666,-0.23333333333333336,4.0,2.0,-2.0,3.0,5.0,2.0,3.0,5.0,2.0
6364,10,0.625,0.375,-0.25,0.625,0.375,-0.25,0.625,0.375,-0.25,0.45454545454545453,0.23076923076923078,-0.22377622377622375,5.0,3.0,-2.0,3.0,5.0,2.0,3.0,5.0,2.0
35435,9,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.4,0.12727272727272732,3.0,4.0,1.0,4.0,3.0,-1.0,4.0,3.0,-1.0
27632,10,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.42857142857142855,0.7142857142857143,0.28571428571428575,0.2727272727272727,0.5555555555555556,0.2828282828282829,3.0,5.0,2.0,4.0,2.0,-2.0,4.0,2.0,-2.0
1447,8,0.5714285714285714,1.0,0.4285714285714286,0.5714285714285714,1.0,0.4285714285714286,0.5714285714285714,1.0,0.4285714285714286,0.4,1.0,0.6,4.0,7.0,3.0,3.0,0.0,-3.0,3.0,0.0,-3.0
15935,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
6989,10,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
31027,9,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
45391,9,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0.2727272727272727,0.16666666666666666,-0.10606060606060605,3.0,2.0,-1.0,4.0,5.0,1.0,4.0,5.0,1.0
10655,10,0.5714285714285714,0.42857142857142855,-0.14285714285714285,0.5714285714285714,0.42857142857142855,-0.14285714285714285,0.5714285714285714,0.42857142857142855,-0.14285714285714285,0.4,0.2727272727272727,-0.12727272727272732,4.0,3.0,-1.0,3.0,4.0,1.0,3.0,4.0,1.0
42714,9,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.4,0.4,0.0,4.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0
44991,9,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.2,0.09090909090909091,-0.1090909090909091,2.0,1.0,-1.0,4.0,5.0,1.0,4.0,5.0,1.0
31721,9,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.16666666666666666,0.07692307692307693,-0.08974358974358973,2.0,1.0,-1.0,5.0,6.0,1.0,5.0,6.0,1.0
8876,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
27169,10,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.2727272727272727,0.07692307692307693,-0.19580419580419578,3.0,1.0,-2.0,4.0,6.0,2.0,4.0,6.0,2.0
3332,7,0.6666666666666666,0.6,-0.06666666666666665,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,0.5454545454545454,-0.12121212121212122,0.5,0.375,-0.125,4.0,3.0,-1.0,2.0,2.0,0.0,2.0,3.0,1.0
14536,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
338,8,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669,0.2,0.3333333333333333,0.1333333333333333,2.0,3.0,1.0,4.0,3.0,-1.0,4.0,3.0,-1.0
23930,10,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.16666666666666666,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
14178,10,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.16666666666666666,0.4,0.23333333333333336,2.0,4.0,2.0,5.0,3.0,-2.0,5.0,3.0,-2.0
34474,9,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.10606060606060605,2.0,3.0,1.0,5.0,4.0,-1.0,5.0,4.0,-1.0
46301,9,0.5714285714285714,0.5,-0.0714285714285714,0.5714285714285714,0.42857142857142855,-0.14285714285714285,0.5714285714285714,0.4615384615384615,-0.10989010989010989,0.4,0.3,-0.10000000000000003,4.0,3.0,-1.0,3.0,3.0,0.0,3.0,4.0,1.0
